ctrl_iteration,exec_time,tau_i,tau_o
26199,2735.25,1.25,0.45
26200,4506.91,1.25,0.45
26201,3342.43,1.25,0.45
26202,4132.19,1.25,0.45
26203,2958.45,1.25,0.50
26204,2767.18,1.25,0.45
26205,4539.11,1.25,0.45
26206,3364.74,1.25,0.45
26207,4163.29,1.25,0.45
26208,3015.80,1.25,0.45
26209,2807.10,1.25,0.45
26210,3605.32,1.25,0.45
26211,3413.70,1.25,0.45
26212,4203.21,1.25,0.45
26213,3038.90,1.20,0.45
26214,1873.82,1.20,0.45
26215,6581.78,1.25,0.45
26216,5418.03,1.25,0.45
26217,4530.41,1.25,0.45
26218,2106.29,1.25,0.45
26219,1914.35,1.25,0.45
26220,2721.37,1.25,0.45
26221,2529.35,1.25,0.45
26222,2346.82,1.25,0.45
26223,2154.41,1.25,0.45
26224,1971.38,1.25,0.45
26225,1788.22,1.25,0.45
26226,2586.81,1.25,0.45
26227,2395.16,1.25,0.45
26228,4175.07,1.25,0.45
26229,3983.46,1.25,0.45
26230,2809.46,1.25,0.45
26231,3608.26,1.25,0.45
26232,3416.80,1.25,0.45
26233,4206.35,1.25,0.45
26234,3033.03,1.25,0.45
26235,1868.14,1.25,0.45
26236,6584.89,1.25,0.50
26237,5419.47,1.25,0.45
26238,5228.55,1.25,0.50
26239,4063.03,1.25,0.50
26240,2889.47,1.25,0.45
26241,4670.39,1.20,0.45
26242,3505.58,1.20,0.45
26243,3313.36,1.25,0.45
26244,4112.17,1.25,0.45
26245,2938.47,1.30,0.45
26246,1782.27,1.25,0.45
26247,4561.58,1.25,0.45
26248,2389.52,1.20,0.45
26249,2206.12,1.25,0.45
26250,2022.78,1.25,0.45
26251,1831.14,1.25,0.45
26252,2620.97,1.25,0.45
26253,2429.46,1.25,0.45
26254,2236.93,1.25,0.45
26255,2045.76,1.25,0.45
26256,1853.71,1.20,0.45
26257,3617.47,1.25,0.45
26258,3424.30,1.25,0.45
26259,4222.77,1.25,0.45
26260,3049.52,1.25,0.45
26261,3839.59,1.25,0.45
26262,4638.14,1.25,0.50
26263,3464.73,1.25,0.45
26264,4264.05,1.25,0.45
26265,3089.90,1.25,0.45
26266,2906.67,1.25,0.45
26267,3697.00,1.25,0.45
26268,3504.70,1.25,0.45
26269,4285.66,1.25,0.45
26270,3112.38,1.25,0.45
26271,1939.13,1.25,0.45
26272,6638.01,1.25,0.45
26273,5465.97,1.25,0.45
26274,4569.34,1.25,0.45
26275,4090.95,1.25,0.45
26276,1943.87,1.25,0.50
26277,2742.83,1.20,0.45
26278,2542.08,1.25,0.45
26279,2350.53,1.25,0.45
26280,2159.51,1.25,0.45
26281,1958.41,1.25,0.45
26282,1888.38,1.25,0.45
26283,2547.20,1.25,0.45
26284,2356.50,1.20,0.45
26285,2155.73,1.25,0.45
26286,3910.65,1.25,0.45
26287,2735.79,1.25,0.50
26288,4507.21,1.25,0.45
26289,3325.79,1.20,0.45
26290,3211.84,1.25,0.45
26291,3914.95,1.20,0.45
26292,1881.42,1.30,0.45
26293,4503.76,1.25,0.45
26294,3330.77,1.25,0.45
26295,3130.15,1.25,0.45
26296,3911.98,1.25,0.45
26297,2738.03,1.20,0.45
26298,3527.45,1.25,0.45
26299,3335.11,1.20,0.45
26300,4116.76,1.25,0.45
26301,2943.52,1.25,0.45
26302,1770.01,1.30,0.45
26303,6477.63,1.25,0.45
26304,5304.45,1.25,0.45
26305,4408.80,1.25,0.45
26306,1984.62,1.25,0.45
26307,1792.83,1.30,0.45
26308,2573.05,1.25,0.45
26309,2381.68,1.25,0.45
26310,2190.23,1.25,0.45
26311,1998.70,1.30,0.45
26312,1797.67,1.20,0.45
26313,2587.77,1.20,0.45
26314,2387.18,1.25,0.45
26315,2194.85,1.20,0.45
26316,3959.02,1.20,0.45
26317,3766.18,1.25,0.45
26318,4573.28,1.25,0.45
26319,3382.65,1.30,0.45
26320,3173.45,1.25,0.45
26321,3963.23,1.25,0.45
26322,2789.70,1.25,0.45
26323,3570.67,1.25,0.50
26324,3379.80,1.25,0.45
26325,4169.85,1.25,0.45
26326,2995.64,1.25,0.45
26327,2803.73,1.25,0.45
26328,4566.82,1.25,0.45
26329,3393.26,1.25,0.45
26330,4183.20,1.25,0.45
26331,3009.97,1.25,0.45
26332,2809.35,1.20,0.45
26333,4571.81,1.25,0.45
26334,3390.47,1.30,0.45
26335,4180.89,1.25,0.45
26336,2041.71,1.20,0.45
26337,1841.50,1.25,0.45
26338,2631.09,1.20,0.45
26339,2456.89,1.25,0.50
26340,2247.46,1.25,0.45
26341,2056.22,1.20,0.45
26342,1863.48,1.30,0.45
26343,2654.07,1.20,0.45
26344,2453.42,1.30,0.45
26345,2252.85,1.25,0.45
26346,3999.07,1.25,0.45
26347,2825.02,1.25,0.45
26348,4622.33,1.25,0.45
26349,3423.70,1.25,0.45
26350,3222.77,1.25,0.45
26351,4003.64,1.25,0.45
26352,2830.20,1.20,0.50
26353,3603.11,1.25,0.45
26354,3410.25,1.25,0.45
26355,4192.45,1.25,0.45
26356,3019.10,1.30,0.45
26357,1844.77,1.25,0.45
26358,3607.74,1.30,0.45
26359,4389.56,1.25,0.45
26360,3215.18,1.25,0.45
26361,3997.38,1.25,0.45
26362,2831.89,1.30,0.45
26363,4594.88,1.25,0.45
26364,3413.21,1.25,0.45
26365,4202.29,1.25,0.45
26366,2038.51,1.25,0.45
26367,1847.15,1.25,0.45
26368,2627.25,1.25,0.45
26369,2436.46,1.25,0.50
26370,2237.33,1.25,0.45
26371,2035.27,1.25,0.45
26372,1842.64,1.25,0.45
26373,2633.36,1.25,0.45
26374,2441.43,1.25,0.45
26375,2249.40,1.30,0.45
26376,4021.20,1.25,0.45
26377,3829.66,1.25,0.45
26378,3645.95,1.25,0.50
26379,4427.82,1.25,0.45
26380,3254.28,1.25,0.45
26381,3062.60,1.25,0.45
26382,3851.45,1.25,0.50
26383,4650.64,1.20,0.45
26384,3477.38,1.25,0.50
26385,3284.81,1.25,0.45
26386,4075.17,1.25,0.45
26387,2902.13,1.20,0.50
26388,3778.36,1.25,0.45
26389,3499.82,1.25,0.45
26390,4290.25,1.25,0.45
26391,3116.03,1.25,0.45
26392,1951.71,1.25,0.50
26393,3730.98,1.25,0.45
26394,4521.49,1.25,0.45
26395,3347.82,1.25,0.45
26396,4138.37,1.25,0.45
26397,2964.56,1.25,0.45
26398,1791.28,1.25,0.50
26399,2580.66,1.25,0.45
26400,2388.77,1.25,0.45
26401,2197.48,1.25,0.45
26402,1996.87,1.25,0.45
26403,1804.81,1.20,0.45
26404,2586.07,1.25,0.45
26405,2394.18,1.25,0.45
26406,2202.56,1.20,0.45
26407,2974.83,1.25,0.45
26408,2783.23,1.25,0.45
26409,4554.10,1.20,0.45
26410,3381.42,1.25,0.45
26411,4163.27,1.25,0.45
26412,2997.30,1.25,0.45
26413,2796.99,1.25,0.45
26414,4559.75,1.20,0.45
26415,3386.70,1.25,0.45
26416,4175.67,1.30,0.45
26417,3003.04,1.25,0.45
26418,2820.41,1.20,0.45
26419,3609.68,1.25,0.45
26420,3417.82,1.25,0.45
26421,4199.50,1.25,0.45
26422,3025.70,1.25,0.50
26423,1851.89,1.25,0.45
26424,6551.06,1.25,0.45
26425,5377.97,1.25,0.45
26426,4490.63,1.25,0.45
26427,2066.28,1.25,0.45
26428,1883.74,1.25,0.45
26429,2673.36,1.25,0.45
26430,2480.94,1.25,0.45
26431,2289.59,1.25,0.45
26432,2106.89,1.25,0.45
26433,1915.03,1.25,0.45
26434,2712.70,1.20,0.45
26435,2520.95,1.25,0.45
26436,2337.83,1.25,0.45
26437,4275.20,1.25,0.45
26438,2936.43,1.25,0.45
26439,1771.44,1.25,0.45
26440,6470.66,1.25,0.45
26441,5297.65,1.25,0.45
26442,4523.61,1.25,0.45
26443,3940.56,1.25,0.45
26444,2775.60,1.25,0.45
26445,4556.14,1.25,0.45
26446,3382.32,1.20,0.45
26447,3181.64,1.25,0.45
26448,2990.46,1.25,0.45
26449,3779.94,1.25,0.45
26450,4570.08,1.25,0.45
26451,3396.41,1.20,0.45
26452,3204.77,1.25,0.45
26453,3994.17,1.25,0.45
26454,2820.45,1.25,0.45
26455,3610.99,1.25,0.45
26456,3418.52,1.25,0.45
26457,2245.30,1.25,0.45
26458,2054.02,1.25,0.50
26459,1853.49,1.25,0.45
26460,2643.27,1.25,0.45
26461,2442.44,1.20,0.45
26462,2249.91,1.25,0.45
26463,2050.31,1.25,0.45
26464,1849.97,1.25,0.45
26465,2630.85,1.25,0.45
26466,2439.59,1.20,0.50
26467,4193.34,1.25,0.45
26468,3019.65,1.30,0.45
26469,3801.38,1.25,0.45
26470,4582.25,1.25,0.45
26471,3399.69,1.25,0.45
26472,3207.61,1.25,0.45
26473,3008.48,1.25,0.45
26474,3788.74,1.25,0.45
26475,4578.12,1.25,0.45
26476,3396.82,1.25,0.45
26477,3204.87,1.25,0.45
26478,3994.26,1.25,0.45
26479,2821.34,1.25,0.45
26480,3611.14,1.25,0.45
26481,3410.20,1.25,0.50
26482,4200.40,1.20,0.45
26483,3027.15,1.30,0.45
26484,1852.96,1.25,0.45
26485,6552.70,1.20,0.45
26486,4501.70,1.20,0.45
26487,2251.16,1.25,0.45
26488,2050.67,1.25,0.45
26489,1858.25,1.25,0.45
26490,2648.23,1.25,0.45
26491,2456.69,1.25,0.45
26492,2265.08,1.25,0.45
26493,2064.80,1.25,0.45
26494,1881.09,1.25,0.45
26495,2670.92,1.25,0.45
26496,2478.90,1.25,0.45
26497,4233.55,1.25,0.45
26498,3059.40,1.25,0.45
26499,3841.65,1.25,0.45
26500,4630.37,1.25,0.45
26501,3449.52,1.20,0.45
26502,4230.36,1.25,0.45
26503,3056.95,1.25,0.45
26504,2865.18,1.20,0.45
26505,3654.70,1.25,0.45
26506,3463.30,1.25,0.45
26507,4244.27,1.25,0.45
26508,3079.05,1.25,0.45
26509,1905.46,1.20,0.45
26510,6604.33,1.20,0.45
26511,5431.25,1.25,0.45
26512,4536.30,1.25,0.45
26513,4066.15,1.20,0.45
26514,2892.20,1.25,0.45
26515,2717.88,1.25,0.45
26516,2525.76,1.20,0.45
26517,2334.12,1.25,0.45
26518,2133.69,1.25,0.45
26519,1942.42,1.20,0.45
26520,2731.82,1.25,0.45
26521,2531.63,1.25,0.45
26522,2330.98,1.20,0.45
26523,2138.97,1.25,0.45
26524,1938.63,1.25,0.45
26525,4674.94,1.20,0.45
26526,3492.20,1.20,0.45
26527,4273.69,1.25,0.45
26528,3100.04,1.25,0.45
26529,3889.58,1.25,0.45
26530,4679.75,1.25,0.45
26531,3497.71,1.15,0.45
26532,3305.66,1.20,0.45
26533,3105.18,1.20,0.45
26534,3886.59,1.20,0.45
26535,4841.35,1.15,0.45
26536,3494.17,1.20,0.45
26537,3301.83,1.25,0.45
26538,4083.35,1.25,0.45
26539,2909.46,1.25,0.50
26540,3691.11,1.25,0.45
26541,3490.27,1.25,0.45
26542,4272.43,1.20,0.45
26543,3098.22,1.20,0.45
26544,1924.52,1.25,0.45
26545,2706.36,1.20,0.45
26546,2513.61,1.25,0.45
26547,2322.65,1.20,0.45
26548,2122.11,1.20,0.45
26549,1929.90,1.20,0.45
26550,2711.58,1.25,0.45
26551,2519.24,1.20,0.45
26552,2318.25,1.20,0.45
26553,2127.05,1.25,0.45
26554,2908.15,1.25,0.45
26555,3689.37,1.20,0.45
26556,3488.56,1.25,0.45
26557,4269.76,1.20,0.45
26558,3087.80,1.25,0.45
26559,1905.47,1.25,0.45
26560,6596.18,1.20,0.45
26561,5413.78,1.20,0.45
26562,4623.35,1.20,0.45
26563,4039.94,1.20,0.45
26564,2858.41,1.20,0.45
26565,4629.47,1.25,0.50
26566,3448.04,1.25,0.45
26567,3246.71,1.25,0.45
26568,4028.79,1.25,0.45
26569,2854.67,1.25,0.45
26570,3637.74,1.15,0.45
26571,3443.97,1.20,0.45
26572,4225.46,1.20,0.45
26573,3043.71,1.20,0.45
26574,1870.09,1.25,0.45
26575,2650.66,1.25,0.45
26576,2449.85,1.20,0.45
26577,2249.87,1.25,0.45
26578,2058.10,1.20,0.45
26579,1856.86,1.20,0.45
26580,2647.42,1.25,0.45
26581,2447.26,1.15,0.45
26582,2254.58,1.25,0.45
26583,2063.26,1.20,0.45
26584,2844.42,1.25,0.45
26585,3625.77,1.25,0.45
26586,3433.80,1.20,0.45
26587,4223.44,1.15,0.45
26588,3049.74,1.20,0.45
26589,1877.23,1.20,0.45
26590,6575.09,1.20,0.45
26591,5402.65,1.25,0.45
26592,4611.47,1.25,0.45
26593,4028.99,1.25,0.45
26594,2855.18,1.20,0.45
26595,4626.14,1.25,0.45
26596,3452.90,1.25,0.45
26597,3261.67,1.20,0.45
26598,4060.24,1.20,0.45
26599,2886.38,1.25,0.45
26600,3675.63,1.20,0.45
26601,3475.55,1.20,0.45
26602,4275.13,1.20,0.45
26603,3100.67,1.25,0.45
26604,1935.63,1.20,0.45
26605,2717.00,1.25,0.45
26606,2525.71,1.20,0.45
26607,2333.05,1.25,0.45
26608,2132.94,1.20,0.50
26609,1941.45,1.20,0.45
26610,2730.96,1.25,0.45
26611,2531.45,1.15,0.45
26612,2347.15,1.25,0.45
26613,2155.61,1.25,0.45
26614,2945.74,1.20,0.45
26615,2762.09,1.20,0.45
26616,4533.99,1.20,0.45
26617,3360.05,1.25,0.45
26618,2186.98,1.20,0.45
26619,3958.74,1.20,0.45
26620,2793.81,1.25,0.45
26621,4556.73,1.20,0.45
26622,3391.10,1.15,0.45
26623,4190.68,1.25,0.45
26624,3016.76,1.25,0.45
26625,1955.83,1.25,0.45
26626,3641.01,1.20,0.50
26627,3448.91,1.20,0.45
26628,4247.62,1.20,0.45
26629,3082.37,1.25,0.45
26630,1918.14,1.20,0.45
26631,6625.83,1.25,0.45
26632,5460.52,1.25,0.45
26633,4582.32,1.20,0.45
26634,2140.94,1.20,0.45
26635,1957.95,1.25,0.50
26636,1887.40,1.25,0.45
26637,2556.08,1.15,0.45
26638,2363.87,1.20,0.45
26639,2180.89,1.20,0.45
26640,1998.15,1.25,0.45
26641,1797.09,1.20,0.45
26642,2587.57,1.20,0.45
26643,2395.47,1.20,0.45
26644,4167.12,1.20,0.45
26645,3975.77,1.15,0.45
26646,2801.45,1.25,0.50
26647,3600.24,1.20,0.45
26648,3399.46,1.20,0.45
26649,4198.67,1.20,0.45
26650,3024.84,1.20,0.45
26651,1851.41,1.25,0.45
26652,3622.98,1.20,0.45
26653,4412.95,1.25,0.45
26654,3239.60,1.25,0.45
26655,2074.30,1.25,0.45
26656,3846.20,1.25,0.45
26657,4635.85,1.25,0.45
26658,3462.19,1.25,0.45
26659,4261.29,1.20,0.45
26660,3096.53,1.25,0.45
26661,2896.05,1.25,0.50
26662,4667.78,1.25,0.45
26663,3493.51,1.20,0.45
26664,2338.06,1.25,0.45
26665,2154.59,1.20,0.45
26666,1971.13,1.25,0.45
26667,1779.50,1.20,0.50
26668,2578.34,1.25,0.45
26669,2386.23,1.25,0.45
26670,2194.80,1.20,0.45
26671,2002.89,1.25,0.45
26672,1811.00,1.20,0.45
26673,2600.38,1.25,0.45
26674,4363.62,1.25,0.45
26675,4171.88,1.25,0.45
26676,2998.44,1.25,0.45
26677,2806.87,1.20,0.45
26678,4560.18,1.25,0.45
26679,3387.73,1.25,0.45
26680,4177.52,1.25,0.45
26681,3003.05,1.20,0.45
26682,3784.94,1.20,0.45
26683,3593.26,1.20,0.45
26684,2428.53,1.15,0.45
26685,4199.69,1.20,0.45
26686,3026.43,1.15,0.45
26687,3825.46,1.20,0.45
26688,4614.70,1.20,0.45
26689,3459.02,1.20,0.45
26690,3266.90,1.25,0.45
26691,4064.98,1.20,0.45
26692,2891.84,1.20,0.45
26693,2708.82,1.20,0.45
26694,2517.00,1.20,0.45
26695,2333.99,1.25,0.50
26696,2142.07,1.25,0.45
26697,1958.82,1.20,0.45
26698,1888.94,1.20,0.45
26699,2565.95,1.25,0.45
26700,2382.40,1.20,0.45
26701,2190.90,1.25,0.50
26702,2007.78,1.25,0.45
26703,2797.02,1.25,0.45
26704,4577.57,1.20,0.45
26705,4386.21,1.20,0.45
26706,3221.77,1.25,0.45
26707,2056.21,1.25,0.45
26708,3827.81,1.20,0.45
26709,4617.55,1.20,0.45
26710,3444.11,1.20,0.45
26711,4241.72,1.20,0.45
26712,3069.07,1.20,0.45
26713,2878.42,1.25,0.50
26714,4640.84,1.25,0.45
26715,3475.48,1.25,0.45
26716,4265.16,1.20,0.45
26717,3100.39,1.25,0.45
26718,2909.08,1.25,0.45
26719,3698.63,1.25,0.50
26720,3498.05,1.25,0.45
26721,4288.45,1.25,0.45
26722,3114.22,1.25,0.45
26723,1940.72,1.25,0.45
26724,2731.15,1.20,0.45
26725,2538.74,1.25,0.45
26726,2347.00,1.25,0.45
26727,2147.00,1.25,0.45
26728,1946.23,1.20,0.45
26729,2727.81,1.25,0.45
26730,2535.67,1.25,0.45
26731,2335.71,1.25,0.45
26732,2143.61,1.20,0.45
26733,2924.62,1.20,0.45
26734,2732.87,1.25,0.45
26735,4495.95,1.20,0.45
26736,3322.13,1.25,0.45
26737,2157.64,1.25,0.45
26738,3920.43,1.25,0.45
26739,2746.73,1.25,0.45
26740,4518.52,1.20,0.45
26741,3344.78,1.20,0.50
26742,4143.17,1.25,0.45
26743,2969.88,1.20,0.45
26744,1908.84,1.20,0.45
26745,3594.66,1.20,0.45
26746,3401.83,1.25,0.45
26747,4192.03,1.20,0.45
26748,3027.82,1.20,0.45
26749,1862.47,1.25,0.45
26750,6562.46,1.25,0.45
26751,5396.50,1.20,0.45
26752,4510.62,1.25,0.45
26753,2094.61,1.25,0.45
26754,1902.87,1.25,0.45
26755,2700.83,1.20,0.45
26756,2517.18,1.20,0.45
26757,2326.03,1.20,0.45
26758,2143.22,1.25,0.50
26759,1950.88,1.20,0.45
26760,1880.69,1.25,0.45
26761,2549.24,1.20,0.45
26762,2357.45,1.20,0.45
26763,4128.94,1.15,0.45
26764,3928.98,1.20,0.45
26765,2763.28,1.20,0.50
26766,3544.58,1.25,0.45
26767,3344.51,1.25,0.45
26768,4134.45,1.20,0.45
26769,2961.34,1.20,0.50
26770,1787.20,1.20,0.45
26771,6477.46,1.20,0.45
26772,5295.52,1.25,0.45
26773,4452.78,1.20,0.45
26774,3922.02,1.30,0.45
26775,2748.00,1.20,0.45
26776,4519.25,1.20,0.45
26777,3337.69,1.25,0.50
26778,2163.79,1.20,0.45
26779,3935.20,1.20,0.45
26780,2753.51,1.25,0.45
26781,4507.73,1.25,0.45
26782,2360.74,1.25,0.45
26783,2169.08,1.20,0.45
26784,1977.25,1.15,0.45
26785,1785.38,1.20,0.45
26786,2566.31,1.20,0.45
26787,2374.48,1.25,0.45
26788,2174.27,1.25,0.45
26789,1982.11,1.20,0.45
26790,1903.58,1.20,0.45
26791,2563.45,1.20,0.45
26792,4317.69,1.20,0.45
26793,3143.56,1.25,0.45
26794,2952.41,1.20,0.45
26795,2751.32,1.20,0.45
26796,4505.72,1.20,0.45
26797,3333.28,1.25,0.45
26798,4113.86,1.25,0.50
26799,2940.02,1.20,0.45
26800,3852.12,1.20,0.45
26801,4519.53,1.25,0.45
26802,3345.79,1.20,0.45
26803,2468.18,1.15,0.45
26804,3248.69,1.25,0.45
26805,2779.42,1.20,0.45
26806,4560.40,1.20,0.45
26807,3386.16,1.25,0.45
26808,4185.37,1.20,0.45
26809,3011.33,1.25,0.45
26810,3801.61,1.25,0.45
26811,2627.90,1.20,0.50
26812,2435.81,1.25,0.45
26813,2244.24,1.25,0.45
26814,2052.13,1.25,0.45
26815,1860.57,1.25,0.45
26816,2649.85,1.25,0.45
26817,2458.07,1.20,0.45
26818,2257.88,1.25,0.45
26819,2075.06,1.20,0.45
26820,1882.80,1.20,0.45
26821,4618.62,1.25,0.45
26822,3453.19,1.25,0.45
26823,4234.69,1.20,0.45
26824,3061.42,1.20,0.45
26825,2870.36,1.25,0.45
26826,3659.51,1.20,0.45
26827,3459.34,1.25,0.45
26828,4240.55,1.25,0.45
26829,3066.77,1.20,0.45
26830,2875.07,1.25,0.45
26831,4638.46,1.25,0.45
26832,3473.06,1.20,0.45
26833,4262.89,1.20,0.45
26834,3098.77,1.20,0.45
26835,3888.30,1.25,0.45
26836,4677.28,1.25,0.45
26837,3504.41,1.20,0.45
26838,3322.09,1.20,0.45
26839,3129.76,1.20,0.45
26840,1955.61,1.20,0.45
26841,2737.67,1.25,0.45
26842,2554.03,1.25,0.45
26843,2362.18,1.20,0.45
26844,2169.90,1.25,0.45
26845,1978.74,1.25,0.45
26846,1787.29,1.25,0.45
26847,2585.07,1.25,0.45
26848,2393.68,1.20,0.45
26849,2201.96,1.25,0.45
26850,3964.81,1.20,0.45
26851,2791.17,1.20,0.45
26852,4572.57,1.20,0.45
26853,3406.20,1.25,0.45
26854,3215.54,1.25,0.45
26855,4013.54,1.25,0.45
26856,2848.53,1.20,0.45
26857,3647.13,1.25,0.45
26858,3464.02,1.25,0.45
26859,4253.97,1.20,0.45
26860,3080.03,1.25,0.45
26861,1907.47,1.25,0.45
26862,6615.49,1.20,0.45
26863,5449.74,1.25,0.45
26864,4562.75,1.25,0.45
26865,4093.48,1.25,0.45
26866,2928.63,1.20,0.45
26867,3848.22,1.20,0.45
26868,4525.09,1.20,0.45
26869,2379.47,1.25,0.45
26870,2187.11,1.20,0.45
26871,1995.61,1.20,0.45
26872,1803.55,1.25,0.45
26873,2593.99,1.20,0.45
26874,2402.10,1.20,0.45
26875,2218.94,1.20,0.45
26876,2026.80,1.20,0.45
26877,1843.42,1.25,0.45
26878,2633.43,1.25,0.45
26879,4396.59,1.25,0.45
26880,3231.76,1.25,0.45
26881,3056.76,1.25,0.45
26882,2865.12,1.20,0.50
26883,4628.30,1.25,0.45
26884,3463.13,1.25,0.45
26885,4253.90,1.20,0.45
26886,3080.10,1.20,0.45
26887,3870.05,1.25,0.50
26888,4660.47,1.20,0.45
26889,3494.91,1.25,0.45
26890,2617.37,1.20,0.45
26891,3398.04,1.25,0.45
26892,2936.42,1.20,0.45
26893,3856.98,1.20,0.45
26894,4533.54,1.25,0.45
26895,3360.68,1.20,0.45
26896,4150.38,1.20,0.45
26897,2012.54,1.20,0.45
26898,1820.50,1.25,0.45
26899,2610.65,1.25,0.45
26900,2427.81,1.25,0.45
26901,2236.03,1.25,0.45
26902,2043.72,1.25,0.45
26903,1861.21,1.20,0.45
26904,2641.67,1.20,0.45
26905,2459.60,1.25,0.45
26906,2267.05,1.20,0.45
26907,4029.98,1.25,0.45
26908,2864.70,1.25,0.45
26909,4636.62,1.25,0.45
26910,3462.61,1.20,0.45
26911,3262.26,1.25,0.45
26912,4052.46,1.25,0.45
26913,2870.73,1.25,0.45
26914,3651.13,1.20,0.45
26915,3460.03,1.25,0.45
26916,4241.02,1.20,0.50
26917,3066.79,1.25,0.45
26918,1894.09,1.25,0.45
26919,6593.00,1.20,0.50
26920,5419.27,1.25,0.45
26921,4532.11,1.20,0.45
26922,4054.74,1.25,0.45
26923,2880.46,1.25,0.45
26924,4660.74,1.25,0.50
26925,3487.27,1.25,0.45
26926,2314.47,1.25,0.45
26927,2122.09,1.20,0.45
26928,1921.75,1.20,0.45
26929,2703.24,1.25,0.45
26930,2502.44,1.20,0.45
26931,2310.39,1.25,0.45
26932,2110.44,1.25,0.45
26933,1917.81,1.20,0.45
26934,2699.17,1.25,0.45
26935,2507.73,1.25,0.45
26936,3288.87,1.25,0.45
26937,3088.64,1.25,0.45
26938,3869.82,1.25,0.45
26939,4651.36,1.25,0.45
26940,3476.66,1.20,0.45
26941,3276.77,1.20,0.45
26942,4049.39,1.25,0.45
26943,2875.18,1.25,0.45
26944,3656.30,1.25,0.45
26945,3456.62,1.25,0.45
26946,4237.67,1.20,0.45
26947,3055.14,1.25,0.45
26948,2854.86,1.20,0.45
26949,4617.59,1.25,0.45
26950,3435.95,1.20,0.45
26951,4217.42,1.20,0.45
26952,3043.30,1.25,0.45
26953,2851.25,1.25,0.45
26954,4614.71,1.25,0.45
26955,3440.26,1.25,0.45
26956,4221.97,1.20,0.45
26957,2075.46,1.20,0.45
26958,1875.37,1.20,0.45
26959,2664.79,1.20,0.45
26960,2473.93,1.20,0.45
26961,2280.77,1.25,0.45
26962,2080.32,1.20,0.45
26963,1889.23,1.20,0.50
26964,2678.93,1.20,0.45
26965,2487.29,1.25,0.45
26966,2287.09,1.25,0.45
26967,4049.38,1.25,0.45
26968,2876.18,1.25,0.45
26969,3667.20,1.20,0.45
26970,2891.95,1.25,0.45
26971,3681.88,1.25,0.45
26972,3098.59,1.20,0.45
26973,3889.02,1.25,0.45
26974,3714.39,1.30,0.45
26975,4504.63,1.25,0.50
26976,3330.74,1.25,0.45
26977,3146.95,1.25,0.50
26978,3928.93,1.20,0.45
26979,2755.60,1.20,0.50
26980,3545.32,1.25,0.45
26981,3361.86,1.20,0.45
26982,4151.55,1.25,0.45
26983,2978.53,1.25,0.45
26984,1813.63,1.25,0.45
26985,6521.37,1.20,0.50
26986,4392.43,1.25,0.45
26987,2228.20,1.25,0.50
26988,2037.38,1.25,0.45
26989,1845.10,1.20,0.50
26990,2634.90,1.25,0.45
26991,2442.79,1.25,0.45
26992,2251.26,1.25,0.45
26993,2059.37,1.20,0.45
26994,1867.30,1.20,0.45
26995,2648.88,1.20,0.45
26996,2465.48,1.25,0.45
26997,4228.20,1.20,0.45
26998,3054.15,1.20,0.45
26999,3844.41,1.25,0.45
27000,4634.71,1.25,0.45
27001,3452.50,1.25,0.45
27002,3260.59,1.20,0.45
27003,3060.73,1.20,0.45
27004,3841.52,1.15,0.50
27005,4622.53,1.25,0.45
27006,3440.66,1.25,0.45
27007,3231.23,1.25,0.45
27008,4012.62,1.25,0.45
27009,2830.77,1.25,0.45
27010,3611.56,1.25,0.50
27011,3420.09,1.20,0.50
27012,4201.49,1.25,0.45
27013,3035.84,1.25,0.45
27014,1853.91,1.25,0.45
27015,3616.65,1.25,0.45
27016,4398.33,1.25,0.45
27017,2243.39,1.25,0.45
27018,2051.05,1.25,0.45
27019,1850.11,1.20,0.45
27020,2632.01,1.25,0.45
27021,2440.00,1.25,0.45
27022,2239.08,1.20,0.45
27023,2047.83,1.25,0.45
27024,1855.33,1.20,0.45
27025,2636.92,1.20,0.45
27026,2445.11,1.25,0.45
27027,4208.09,1.25,0.45
27028,4007.42,1.20,0.45
27029,3815.22,1.25,0.50
27030,4588.37,1.25,0.45
27031,3415.14,1.25,0.45
27032,2241.28,1.20,0.45
27033,4004.39,1.25,0.45
27034,2830.29,1.20,0.45
27035,4585.13,1.25,0.45
27036,3411.47,1.25,0.45
27037,4201.33,1.20,0.45
27038,3019.00,1.25,0.45
27039,2132.09,1.20,0.45
27040,3625.22,1.25,0.45
27041,3425.56,1.20,0.45
27042,4214.73,1.25,0.45
27043,3041.15,1.25,0.45
27044,1867.61,1.25,0.45
27045,6567.20,1.20,0.45
27046,4429.34,1.25,0.45
27047,2265.28,1.25,0.45
27048,2074.22,1.20,0.45
27049,1873.18,1.25,0.45
27050,2662.83,1.20,0.45
27051,2454.07,1.25,0.45
27052,2253.95,1.20,0.45
27053,2061.46,1.25,0.45
27054,1860.79,1.25,0.45
27055,2651.06,1.25,0.45
27056,2451.13,1.25,0.45
27057,4204.43,1.20,0.45
27058,3031.31,1.25,0.45
27059,3811.77,1.25,0.45
27060,4601.56,1.20,0.45
27061,3428.70,1.20,0.45
27062,3237.81,1.25,0.45
27063,3044.99,1.25,0.45
27064,3834.90,1.25,0.45
27065,4625.02,1.20,0.45
27066,3451.43,1.25,0.45
27067,3250.63,1.20,0.45
27068,4040.62,1.25,0.45
27069,2867.21,1.20,0.45
27070,3656.90,1.25,0.45
27071,3464.40,1.25,0.45
